ts,fuel,mw
2026-09-19 21:55:00,solar,0.0
2026-09-19 21:55:00,pumped,643.471
2026-09-19 22:00:00,nuclear,22442.328
2026-09-19 22:00:00,bituminous_coal,18502.884
2026-09-19 22:00:00,lng,12565.186
2026-09-19 22:00:00,renewable,4016.277
2026-09-19 22:00:00,hydro,680.759
2026-09-19 22:00:00,oil,158.623
2026-09-19 22:00:00,anthracite,40.34
2026-09-19 22:00:00,solar,0.0
2026-09-19 22:00:00,pumped,611.771
2026-09-19 22:05:00,nuclear,22341.683
2026-09-19 22:05:00,bituminous_coal,18445.839
2026-09-19 22:05:00,lng,12464.263
2026-09-19 22:05:00,renewable,3920.481
2026-09-19 22:05:00,hydro,640.081
2026-09-19 22:05:00,oil,171.894
2026-09-19 22:05:00,anthracite,29.678
2026-09-19 22:05:00,solar,0.0
2026-09-19 22:05:00,pumped,580.256
2026-09-19 22:10:00,nuclear,22291.242
2026-09-19 22:10:00,bituminous_coal,18352.605
2026-09-19 22:10:00,lng,12472.417
2026-09-19 22:10:00,renewable,3905.96
2026-09-19 22:10:00,hydro,616.156
2026-09-19 22:10:00,oil,158.973
2026-09-19 22:10:00,anthracite,92.834
2026-09-19 22:10:00,solar,0.0
2026-09-19 22:10:00,pumped,548.941
2026-09-19 22:15:00,nuclear,22124.004
2026-09-19 22:15:00,bituminous_coal,18225.203
2026-09-19 22:15:00,lng,12375.662
2026-09-19 22:15:00,renewable,3861.63
2026-09-19 22:15:00,hydro,689.394
2026-09-19 22:15:00,oil,156.94
2026-09-19 22:15:00,anthracite,99.354
2026-09-19 22:15:00,solar,0.0
2026-09-19 22:15:00,pumped,517.841
2026-09-19 22:20:00,nuclear,22040.095
2026-09-19 22:20:00,bituminous_coal,18158.572
2026-09-19 22:20:00,lng,12280.893
2026-09-19 22:20:00,renewable,3855.237
2026-09-19 22:20:00,hydro,689.132
2026-09-19 22:20:00,oil,192.347
2026-09-19 22:20:00,anthracite,28.048
2026-09-19 22:20:00,solar,0.0
2026-09-19 22:20:00,pumped,486.97
2026-09-19 22:25:00,nuclear,22001.327
2026-09-19 22:25:00,bituminous_coal,18095.445
2026-09-19 22:25:00,lng,12228.046
2026-09-19 22:25:00,renewable,3875.694
2026-09-19 22:25:00,hydro,670.16
2026-09-19 22:25:00,oil,192.446
2026-09-19 22:25:00,anthracite,19.005
2026-09-19 22:25:00,solar,0.0
2026-09-19 22:25:00,pumped,456.343
2026-09-19 22:30:00,nuclear,21859.69
2026-09-19 22:30:00,bituminous_coal,17980.561
2026-09-19 22:30:00,lng,12160.872
2026-09-19 22:30:00,renewable,3897.33
2026-09-19 22:30:00,hydro,639.265
2026-09-19 22:30:00,oil,208.601
2026-09-19 22:30:00,anthracite,16.62
2026-09-19 22:30:00,solar,0.0
2026-09-19 22:30:00,pumped,425.975
2026-09-19 22:35:00,nuclear,21777.008
2026-09-19 22:35:00,bituminous_coal,17902.731
2026-09-19 22:35:00,lng,12115.159
2026-09-19 22:35:00,renewable,3824.659
2026-09-19 22:35:00,hydro,685.367
2026-09-19 22:35:00,oil,229.828
2026-09-19 22:35:00,anthracite,51.026
2026-09-19 22:35:00,solar,0.0
2026-09-19 22:35:00,pumped,395.88
2026-09-19 22:40:00,nuclear,21624.484
2026-09-19 22:40:00,bituminous_coal,17795.979
2026-09-19 22:40:00,lng,12120.031
2026-09-19 22:40:00,renewable,3849.173
2026-09-19 22:40:00,hydro,680.9
2026-09-19 22:40:00,oil,153.564
2026-09-19 22:40:00,anthracite,28.306
2026-09-19 22:40:00,solar,0.0
2026-09-19 22:40:00,pumped,366.073
2026-09-19 22:45:00,nuclear,21506.869
2026-09-19 22:45:00,bituminous_coal,17783.272
2026-09-19 22:45:00,lng,12088.211
2026-09-19 22:45:00,renewable,3766.193
2026-09-19 22:45:00,hydro,634.315
2026-09-19 22:45:00,oil,204.793
2026-09-19 22:45:00,anthracite,112.97
2026-09-19 22:45:00,solar,0.0
2026-09-19 22:45:00,pumped,336.567
2026-09-19 22:50:00,nuclear,21489.018
2026-09-19 22:50:00,bituminous_coal,17631.214
2026-09-19 22:50:00,lng,11971.746
2026-09-19 22:50:00,renewable,3824.968
2026-09-19 22:50:00,hydro,640.246
2026-09-19 22:50:00,oil,172.034
2026-09-19 22:50:00,anthracite,112.663
2026-09-19 22:50:00,solar,0.0
2026-09-19 22:50:00,pumped,307.377
2026-09-19 22:55:00,nuclear,21342.116
2026-09-19 22:55:00,bituminous_coal,17541.653
2026-09-19 22:55:00,lng,11933.299
2026-09-19 22:55:00,renewable,3757.125
2026-09-19 22:55:00,hydro,618.7
2026-09-19 22:55:00,oil,193.284
2026-09-19 22:55:00,anthracite,15.083
2026-09-19 22:55:00,solar,0.0
2026-09-19 22:55:00,pumped,278.517
2026-09-19 23:00:00,nuclear,21241.345
2026-09-19 23:00:00,bituminous_coal,17493.961
2026-09-19 23:00:00,lng,11897.891
2026-09-19 23:00:00,renewable,3712.448
2026-09-19 23:00:00,hydro,665.127
2026-09-19 23:00:00,oil,159.218
2026-09-19 23:00:00,anthracite,54.552
2026-09-19 23:00:00,solar,0.0
2026-09-19 23:00:00,pumped,250.0
2026-09-19 23:05:00,nuclear,21133.287
2026-09-19 23:05:00,bituminous_coal,17402.732
2026-09-19 23:05:00,lng,11822.035
2026-09-19 23:05:00,renewable,3751.98
2026-09-19 23:05:00,hydro,641.741
2026-09-19 23:05:00,oil,196.376
2026-09-19 23:05:00,anthracite,42.039
2026-09-19 23:05:00,solar,0.0
2026-09-19 23:05:00,pumped,221.84
2026-09-19 23:10:00,nuclear,21031.495
2026-09-19 23:10:00,bituminous_coal,17299.231
2026-09-19 23:10:00,lng,11763.38
2026-09-19 23:10:00,renewable,3731.93
2026-09-19 23:10:00,hydro,598.36
2026-09-19 23:10:00,oil,154.082
2026-09-19 23:10:00,anthracite,110.267
2026-09-19 23:10:00,solar,0.0
2026-09-19 23:10:00,pumped,194.051
2026-09-19 23:15:00,nuclear,20983.615
2026-09-19 23:15:00,bituminous_coal,17227.001
2026-09-19 23:15:00,lng,11692.394
2026-09-19 23:15:00,renewable,3666.722
2026-09-19 23:15:00,hydro,632.412
2026-09-19 23:15:00,oil,219.65
2026-09-19 23:15:00,anthracite,86.465
2026-09-19 23:15:00,solar,0.0
2026-09-19 23:15:00,pumped,166.645
2026-09-19 23:20:00,nuclear,20903.222
2026-09-19 23:20:00,bituminous_coal,17218.761
2026-09-19 23:20:00,lng,11709.852
2026-09-19 23:20:00,renewable,3663.781
2026-09-19 23:20:00,hydro,641.391
2026-09-19 23:20:00,oil,170.525
2026-09-19 23:20:00,anthracite,44.113
2026-09-19 23:20:00,solar,0.0
2026-09-19 23:20:00,pumped,139.635
2026-09-19 23:25:00,nuclear,20820.468
2026-09-19 23:25:00,bituminous_coal,17076.755
2026-09-19 23:25:00,lng,11601.996
2026-09-19 23:25:00,renewable,3690.152
2026-09-19 23:25:00,hydro,606.758
2026-09-19 23:25:00,oil,218.269
2026-09-19 23:25:00,anthracite,59.806
2026-09-19 23:25:00,solar,0.0
2026-09-19 23:25:00,pumped,113.036
2026-09-19 23:30:00,nuclear,20723.212
2026-09-19 23:30:00,bituminous_coal,17008.729
2026-09-19 23:30:00,lng,11562.429
2026-09-19 23:30:00,renewable,3637.028
2026-09-19 23:30:00,hydro,598.728
2026-09-19 23:30:00,oil,149.752
2026-09-19 23:30:00,anthracite,67.009
2026-09-19 23:30:00,solar,0.0
2026-09-19 23:30:00,pumped,86.858
2026-09-19 23:35:00,nuclear,20585.137
2026-09-19 23:35:00,bituminous_coal,16986.094
2026-09-19 23:35:00,lng,11479.329
2026-09-19 23:35:00,renewable,3601.414
2026-09-19 23:35:00,hydro,599.828
2026-09-19 23:35:00,oil,166.921
2026-09-19 23:35:00,anthracite,13.445
2026-09-19 23:35:00,solar,0.0
2026-09-19 23:35:00,pumped,61.115
2026-09-19 23:40:00,nuclear,20571.0
2026-09-19 23:40:00,bituminous_coal,16861.897
2026-09-19 23:40:00,lng,11456.275
2026-09-19 23:40:00,renewable,3621.02
2026-09-19 23:40:00,hydro,640.403
2026-09-19 23:40:00,oil,161.813
2026-09-19 23:40:00,anthracite,26.072
2026-09-19 23:40:00,solar,0.0
2026-09-19 23:40:00,pumped,35.819
2026-09-19 23:45:00,nuclear,20472.214
2026-09-19 23:45:00,bituminous_coal,16833.669
2026-09-19 23:45:00,lng,11372.723
2026-09-19 23:45:00,renewable,3642.303
2026-09-19 23:45:00,hydro,588.104
2026-09-19 23:45:00,oil,151.585
2026-09-19 23:45:00,anthracite,106.474
2026-09-19 23:45:00,solar,0.0
2026-09-19 23:45:00,pumped,10.981
2026-09-19 23:50:00,nuclear,20350.384
2026-09-19 23:50:00,bituminous_coal,16719.326
2026-09-19 23:50:00,lng,11340.479
2026-09-19 23:50:00,renewable,3565.756
2026-09-19 23:50:00,hydro,552.83
2026-09-19 23:50:00,oil,134.284
2026-09-19 23:50:00,anthracite,27.375
2026-09-19 23:50:00,solar,0.0
2026-09-19 23:50:00,pumped,0.0
2026-09-19 23:55:00,nuclear,20305.449
2026-09-19 23:55:00,bituminous_coal,16676.564
2026-09-19 23:55:00,lng,11369.66
2026-09-19 23:55:00,renewable,3607.25
2026-09-19 23:55:00,hydro,640.726
2026-09-19 23:55:00,oil,136.819
2026-09-19 23:55:00,anthracite,98.445
2026-09-19 23:55:00,solar,0.0
2026-09-19 23:55:00,pumped,0.0
2026-09-20 00:00:00,nuclear,20147.049
2026-09-20 00:00:00,bituminous_coal,16667.871
2026-09-20 00:00:00,lng,11286.494
2026-09-20 00:00:00,renewable,3558.499
2026-09-20 00:00:00,hydro,565.007
2026-09-20 00:00:00,oil,171.632
2026-09-20 00:00:00,anthracite,42.551
2026-09-20 00:00:00,solar,0.0
2026-09-20 00:00:00,pumped,0.0
2026-09-20 00:05:00,nuclear,20139.875
2026-09-20 00:05:00,bituminous_coal,16608.7
2026-09-20 00:05:00,lng,11245.069
2026-09-20 00:05:00,renewable,3571.054
2026-09-20 00:05:00,hydro,575.576
2026-09-20 00:05:00,oil,130.919
2026-09-20 00:05:00,anthracite,63.873
2026-09-20 00:05:00,solar,0.0
2026-09-20 00:05:00,pumped,0.0
2026-09-20 00:10:00,nuclear,20039.737
2026-09-20 00:10:00,bituminous_coal,16479.069
2026-09-20 00:10:00,lng,11166.894
2026-09-20 00:10:00,renewable,3502.165
2026-09-20 00:10:00,hydro,564.002
2026-09-20 00:10:00,oil,199.019
2026-09-20 00:10:00,anthracite,97.77
2026-09-20 00:10:00,solar,0.0
2026-09-20 00:10:00,pumped,0.0
2026-09-20 00:15:00,nuclear,20000.048
2026-09-20 00:15:00,bituminous_coal,16410.47
2026-09-20 00:15:00,lng,11134.936
2026-09-20 00:15:00,renewable,3527.957
2026-09-20 00:15:00,hydro,601.847
2026-09-20 00:15:00,oil,218.651
2026-09-20 00:15:00,anthracite,11.441
2026-09-20 00:15:00,solar,0.0
2026-09-20 00:15:00,pumped,0.0
2026-09-20 00:20:00,nuclear,19940.199
2026-09-20 00:20:00,bituminous_coal,16418.73
2026-09-20 00:20:00,lng,11138.945
2026-09-20 00:20:00,renewable,3487.549
2026-09-20 00:20:00,hydro,582.515
2026-09-20 00:20:00,oil,198.886
2026-09-20 00:20:00,anthracite,67.459
2026-09-20 00:20:00,solar,0.0
2026-09-20 00:20:00,pumped,0.0
2026-09-20 00:25:00,nuclear,19819.492
2026-09-20 00:25:00,bituminous_coal,16280.206
2026-09-20 00:25:00,lng,11079.538
2026-09-20 00:25:00,renewable,3476.223
2026-09-20 00:25:00,hydro,548.65
2026-09-20 00:25:00,oil,213.598
2026-09-20 00:25:00,anthracite,20.317
2026-09-20 00:25:00,solar,0.0
2026-09-20 00:25:00,pumped,0.0
2026-09-20 00:30:00,nuclear,19803.762
2026-09-20 00:30:00,bituminous_coal,16273.679
2026-09-20 00:30:00,lng,10991.702
2026-09-20 00:30:00,renewable,3517.262
2026-09-20 00:30:00,hydro,596.078
2026-09-20 00:30:00,oil,155.878
2026-09-20 00:30:00,anthracite,96.392
2026-09-20 00:30:00,solar,0.0
2026-09-20 00:30:00,pumped,0.0
2026-09-20 00:35:00,nuclear,19727.9
2026-09-20 00:35:00,bituminous_coal,16184.091
2026-09-20 00:35:00,lng,11015.701
2026-09-20 00:35:00,renewable,3424.844
2026-09-20 00:35:00,hydro,592.152
2026-09-20 00:35:00,oil,155.185
2026-09-20 00:35:00,anthracite,40.189
2026-09-20 00:35:00,solar,0.0
2026-09-20 00:35:00,pumped,0.0
2026-09-20 00:40:00,nuclear,19614.854
2026-09-20 00:40:00,bituminous_coal,16113.285
2026-09-20 00:40:00,lng,11008.443
2026-09-20 00:40:00,renewable,3478.678
2026-09-20 00:40:00,hydro,609.852
2026-09-20 00:40:00,oil,123.662
2026-09-20 00:40:00,anthracite,34.2
2026-09-20 00:40:00,solar,0.0
2026-09-20 00:40:00,pumped,0.0
2026-09-20 00:45:00,nuclear,19534.226
2026-09-20 00:45:00,bituminous_coal,16073.587
2026-09-20 00:45:00,lng,10931.178
2026-09-20 00:45:00,renewable,3440.153
2026-09-20 00:45:00,hydro,534.693
2026-09-20 00:45:00,oil,179.234
2026-09-20 00:45:00,anthracite,79.275
2026-09-20 00:45:00,solar,0.0
2026-09-20 00:45:00,pumped,0.0
2026-09-20 00:50:00,nuclear,19500.845
2026-09-20 00:50:00,bituminous_coal,16023.372
2026-09-20 00:50:00,lng,10887.023
2026-09-20 00:50:00,renewable,3489.644
2026-09-20 00:50:00,hydro,562.502
2026-09-20 00:50:00,oil,122.925
2026-09-20 00:50:00,anthracite,68.626
2026-09-20 00:50:00,solar,0.0
2026-09-20 00:50:00,pumped,0.0
2026-09-20 00:55:00,nuclear,19404.884
2026-09-20 00:55:00,bituminous_coal,16027.478
2026-09-20 00:55:00,lng,10857.873
2026-09-20 00:55:00,renewable,3449.113
2026-09-20 00:55:00,hydro,564.955
2026-09-20 00:55:00,oil,180.834
2026-09-20 00:55:00,anthracite,36.01
2026-09-20 00:55:00,solar,0.0
2026-09-20 00:55:00,pumped,0.0
2026-09-20 01:00:00,nuclear,19386.275
2026-09-20 01:00:00,bituminous_coal,15921.623
2026-09-20 01:00:00,lng,10798.921
2026-09-20 01:00:00,renewable,3420.163
2026-09-20 01:00:00,hydro,520.828
2026-09-20 01:00:00,oil,144.618
2026-09-20 01:00:00,anthracite,102.651
2026-09-20 01:00:00,solar,0.0
2026-09-20 01:00:00,pumped,-1200.0
2026-09-20 01:05:00,nuclear,19375.37
2026-09-20 01:05:00,bituminous_coal,15952.794
2026-09-20 01:05:00,lng,10810.648
2026-09-20 01:05:00,renewable,3373.093
2026-09-20 01:05:00,hydro,606.204
2026-09-20 01:05:00,oil,129.704
2026-09-20 01:05:00,anthracite,46.621
2026-09-20 01:05:00,solar,0.0
2026-09-20 01:05:00,pumped,-1200.0
2026-09-20 01:10:00,nuclear,19269.651
2026-09-20 01:10:00,bituminous_coal,15907.976
2026-09-20 01:10:00,lng,10760.108
2026-09-20 01:10:00,renewable,3406.735
2026-09-20 01:10:00,hydro,611.426
2026-09-20 01:10:00,oil,164.29
2026-09-20 01:10:00,anthracite,57.432
2026-09-20 01:10:00,solar,0.0
2026-09-20 01:10:00,pumped,-1200.0
2026-09-20 01:15:00,nuclear,19183.502
2026-09-20 01:15:00,bituminous_coal,15868.038
2026-09-20 01:15:00,lng,10767.218
2026-09-20 01:15:00,renewable,3376.167
2026-09-20 01:15:00,hydro,525.596
2026-09-20 01:15:00,oil,166.315
2026-09-20 01:15:00,anthracite,11.862
2026-09-20 01:15:00,solar,0.0
2026-09-20 01:15:00,pumped,-1200.0
2026-09-20 01:20:00,nuclear,19195.043
2026-09-20 01:20:00,bituminous_coal,15834.219
2026-09-20 01:20:00,lng,10700.769
2026-09-20 01:20:00,renewable,3380.397
2026-09-20 01:20:00,hydro,517.331
2026-09-20 01:20:00,oil,207.746
2026-09-20 01:20:00,anthracite,58.628
2026-09-20 01:20:00,solar,0.0
2026-09-20 01:20:00,pumped,-1200.0
2026-09-20 01:25:00,nuclear,19114.954
2026-09-20 01:25:00,bituminous_coal,15786.818
2026-09-20 01:25:00,lng,10669.712
2026-09-20 01:25:00,renewable,3341.685
2026-09-20 01:25:00,hydro,594.185
2026-09-20 01:25:00,oil,169.868
2026-09-20 01:25:00,anthracite,79.195
2026-09-20 01:25:00,solar,0.0
2026-09-20 01:25:00,pumped,-1200.0
2026-09-20 01:30:00,nuclear,19099.066
2026-09-20 01:30:00,bituminous_coal,15730.273
2026-09-20 01:30:00,lng,10685.223
2026-09-20 01:30:00,renewable,3402.038
2026-09-20 01:30:00,hydro,591.633
2026-09-20 01:30:00,oil,212.925
2026-09-20 01:30:00,anthracite,43.817
2026-09-20 01:30:00,solar,0.0
2026-09-20 01:30:00,pumped,-1200.0
2026-09-20 01:35:00,nuclear,19066.57
2026-09-20 01:35:00,bituminous_coal,15712.815
2026-09-20 01:35:00,lng,10628.379
2026-09-20 01:35:00,renewable,3321.938
2026-09-20 01:35:00,hydro,598.57
2026-09-20 01:35:00,oil,178.962
2026-09-20 01:35:00,anthracite,17.579
2026-09-20 01:35:00,solar,0.0
2026-09-20 01:35:00,pumped,-1200.0
2026-09-20 01:40:00,nuclear,18975.418
2026-09-20 01:40:00,bituminous_coal,15697.222
2026-09-20 01:40:00,lng,10659.117
2026-09-20 01:40:00,renewable,3360.364
2026-09-20 01:40:00,hydro,596.496
2026-09-20 01:40:00,oil,171.432
2026-09-20 01:40:00,anthracite,24.61
2026-09-20 01:40:00,solar,0.0
2026-09-20 01:40:00,pumped,-1200.0
2026-09-20 01:45:00,nuclear,18921.842
2026-09-20 01:45:00,bituminous_coal,15615.457
2026-09-20 01:45:00,lng,10636.364
2026-09-20 01:45:00,renewable,3357.876
2026-09-20 01:45:00,hydro,581.887
2026-09-20 01:45:00,oil,210.379
2026-09-20 01:45:00,anthracite,72.12
2026-09-20 01:45:00,solar,0.0
2026-09-20 01:45:00,pumped,-1200.0
2026-09-20 01:50:00,nuclear,18906.064
2026-09-20 01:50:00,bituminous_coal,15560.072
2026-09-20 01:50:00,lng,10536.814
2026-09-20 01:50:00,renewable,3334.23
2026-09-20 01:50:00,hydro,573.642
2026-09-20 01:50:00,oil,195.454
2026-09-20 01:50:00,anthracite,73.095
2026-09-20 01:50:00,solar,0.0
2026-09-20 01:50:00,pumped,-1200.0
2026-09-20 01:55:00,nuclear,18912.137
2026-09-20 01:55:00,bituminous_coal,15575.586
2026-09-20 01:55:00,lng,10552.959
2026-09-20 01:55:00,renewable,3299.922
2026-09-20 01:55:00,hydro,525.88
2026-09-20 01:55:00,oil,163.956
2026-09-20 01:55:00,anthracite,73.104
2026-09-20 01:55:00,solar,0.0
2026-09-20 01:55:00,pumped,-1200.0
2026-09-20 02:00:00,nuclear,18859.823
2026-09-20 02:00:00,bituminous_coal,15513.232
2026-09-20 02:00:00,lng,10549.915
2026-09-20 02:00:00,renewable,3299.114
2026-09-20 02:00:00,hydro,518.978
2026-09-20 02:00:00,oil,202.472
2026-09-20 02:00:00,anthracite,27.853
2026-09-20 02:00:00,solar,0.0
2026-09-20 02:00:00,pumped,-1200.0
2026-09-20 02:05:00,nuclear,18841.646
2026-09-20 02:05:00,bituminous_coal,15537.25
2026-09-20 02:05:00,lng,10554.001
2026-09-20 02:05:00,renewable,3335.202
2026-09-20 02:05:00,hydro,564.846
2026-09-20 02:05:00,oil,162.844
2026-09-20 02:05:00,anthracite,102.775
2026-09-20 02:05:00,solar,0.0
2026-09-20 02:05:00,pumped,-1200.0
2026-09-20 02:10:00,nuclear,18826.954
2026-09-20 02:10:00,bituminous_coal,15517.565
2026-09-20 02:10:00,lng,10537.213
2026-09-20 02:10:00,renewable,3301.97
2026-09-20 02:10:00,hydro,563.554
2026-09-20 02:10:00,oil,157.911
2026-09-20 02:10:00,anthracite,95.488
2026-09-20 02:10:00,solar,0.0
2026-09-20 02:10:00,pumped,-1200.0
2026-09-20 02:15:00,nuclear,18826.502
2026-09-20 02:15:00,bituminous_coal,15525.877
2026-09-20 02:15:00,lng,10460.226
2026-09-20 02:15:00,renewable,3356.325
2026-09-20 02:15:00,hydro,503.302
2026-09-20 02:15:00,oil,190.244
2026-09-20 02:15:00,anthracite,6.066
2026-09-20 02:15:00,solar,0.0
2026-09-20 02:15:00,pumped,-1200.0
2026-09-20 02:20:00,nuclear,18755.265
2026-09-20 02:20:00,bituminous_coal,15438.146
2026-09-20 02:20:00,lng,10497.44
2026-09-20 02:20:00,renewable,3294.255
2026-09-20 02:20:00,hydro,577.598
2026-09-20 02:20:00,oil,183.166
2026-09-20 02:20:00,anthracite,7.008
2026-09-20 02:20:00,solar,0.0
2026-09-20 02:20:00,pumped,-1200.0
2026-09-20 02:25:00,nuclear,18798.231
2026-09-20 02:25:00,bituminous_coal,15428.165
2026-09-20 02:25:00,lng,10450.533
2026-09-20 02:25:00,renewable,3314.443
2026-09-20 02:25:00,hydro,514.705
2026-09-20 02:25:00,oil,184.626
2026-09-20 02:25:00,anthracite,29.465
2026-09-20 02:25:00,solar,0.0
2026-09-20 02:25:00,pumped,-1200.0
2026-09-20 02:30:00,nuclear,18768.975
2026-09-20 02:30:00,bituminous_coal,15427.178
2026-09-20 02:30:00,lng,10438.003
2026-09-20 02:30:00,renewable,3261.295
2026-09-20 02:30:00,hydro,598.952
2026-09-20 02:30:00,oil,134.437
2026-09-20 02:30:00,anthracite,79.788
2026-09-20 02:30:00,solar,0.0
2026-09-20 02:30:00,pumped,-1200.0
2026-09-20 02:35:00,nuclear,18696.203
2026-09-20 02:35:00,bituminous_coal,15456.664
2026-09-20 02:35:00,lng,10498.286
2026-09-20 02:35:00,renewable,3344.389
2026-09-20 02:35:00,hydro,567.62
2026-09-20 02:35:00,oil,130.842
2026-09-20 02:35:00,anthracite,65.732
2026-09-20 02:35:00,solar,0.0
2026-09-20 02:35:00,pumped,-1200.0
2026-09-20 02:40:00,nuclear,18716.674
2026-09-20 02:40:00,bituminous_coal,15434.834
2026-09-20 02:40:00,lng,10504.578
2026-09-20 02:40:00,renewable,3304.289
2026-09-20 02:40:00,hydro,520.614
2026-09-20 02:40:00,oil,202.446
2026-09-20 02:40:00,anthracite,31.63
2026-09-20 02:40:00,solar,0.0
2026-09-20 02:40:00,pumped,-1200.0
2026-09-20 02:45:00,nuclear,18715.989
2026-09-20 02:45:00,bituminous_coal,15366.047
2026-09-20 02:45:00,lng,10432.351
2026-09-20 02:45:00,renewable,3256.507
2026-09-20 02:45:00,hydro,546.239
2026-09-20 02:45:00,oil,147.309
2026-09-20 02:45:00,anthracite,56.208
2026-09-20 02:45:00,solar,0.0
2026-09-20 02:45:00,pumped,-1200.0
2026-09-20 02:50:00,nuclear,18727.394
2026-09-20 02:50:00,bituminous_coal,15425.062
2026-09-20 02:50:00,lng,10495.335
2026-09-20 02:50:00,renewable,3287.81
2026-09-20 02:50:00,hydro,555.422
2026-09-20 02:50:00,oil,138.576
2026-09-20 02:50:00,anthracite,42.219
2026-09-20 02:50:00,solar,0.0
2026-09-20 02:50:00,pumped,-1200.0
2026-09-20 02:55:00,nuclear,18709.784
2026-09-20 02:55:00,bituminous_coal,15373.934
2026-09-20 02:55:00,lng,10452.92
2026-09-20 02:55:00,renewable,3298.673
2026-09-20 02:55:00,hydro,555.349
2026-09-20 02:55:00,oil,203.653
2026-09-20 02:55:00,anthracite,85.161
2026-09-20 02:55:00,solar,0.0
2026-09-20 02:55:00,pumped,-1200.0
2026-09-20 03:00:00,nuclear,18735.107
2026-09-20 03:00:00,bituminous_coal,15362.284
2026-09-20 03:00:00,lng,10490.919
2026-09-20 03:00:00,renewable,3347.946
2026-09-20 03:00:00,hydro,548.351
2026-09-20 03:00:00,oil,180.349
2026-09-20 03:00:00,anthracite,61.88
2026-09-20 03:00:00,solar,0.0
2026-09-20 03:00:00,pumped,-1200.0
2026-09-20 03:05:00,nuclear,18660.98
2026-09-20 03:05:00,bituminous_coal,15419.074
2026-09-20 03:05:00,lng,10434.013
2026-09-20 03:05:00,renewable,3321.223
2026-09-20 03:05:00,hydro,593.424
2026-09-20 03:05:00,oil,212.735
2026-09-20 03:05:00,anthracite,104.759
2026-09-20 03:05:00,solar,0.0
2026-09-20 03:05:00,pumped,-1200.0
2026-09-20 03:10:00,nuclear,18685.142
2026-09-20 03:10:00,bituminous_coal,15406.8
2026-09-20 03:10:00,lng,10493.53
2026-09-20 03:10:00,renewable,3264.43
2026-09-20 03:10:00,hydro,536.226
2026-09-20 03:10:00,oil,190.316
2026-09-20 03:10:00,anthracite,19.449
2026-09-20 03:10:00,solar,0.0
2026-09-20 03:10:00,pumped,-1200.0
2026-09-20 03:15:00,nuclear,18671.361
2026-09-20 03:15:00,bituminous_coal,15405.706
2026-09-20 03:15:00,lng,10482.59
2026-09-20 03:15:00,renewable,3276.453
2026-09-20 03:15:00,hydro,586.242
2026-09-20 03:15:00,oil,181.772
2026-09-20 03:15:00,anthracite,60.157
2026-09-20 03:15:00,solar,0.0
2026-09-20 03:15:00,pumped,-1200.0
2026-09-20 03:20:00,nuclear,18679.146
2026-09-20 03:20:00,bituminous_coal,15409.64
2026-09-20 03:20:00,lng,10468.055
2026-09-20 03:20:00,renewable,3308.019
2026-09-20 03:20:00,hydro,525.149
2026-09-20 03:20:00,oil,212.647
2026-09-20 03:20:00,anthracite,55.263
2026-09-20 03:20:00,solar,0.0
2026-09-20 03:20:00,pumped,-1200.0
2026-09-20 03:25:00,nuclear,18705.88
2026-09-20 03:25:00,bituminous_coal,15407.742
2026-09-20 03:25:00,lng,10471.907
2026-09-20 03:25:00,renewable,3277.727
2026-09-20 03:25:00,hydro,591.542
2026-09-20 03:25:00,oil,154.947
2026-09-20 03:25:00,anthracite,59.145
2026-09-20 03:25:00,solar,0.0
2026-09-20 03:25:00,pumped,-1200.0
2026-09-20 03:30:00,nuclear,18777.322
2026-09-20 03:30:00,bituminous_coal,15481.243
2026-09-20 03:30:00,lng,10439.204
2026-09-20 03:30:00,renewable,3289.654
2026-09-20 03:30:00,hydro,575.54
2026-09-20 03:30:00,oil,149.972
